query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
831,token,3,A,C,4826.6227500280365,964,2,0.0001465
6857,none,0,B,B,4911.108625004999,643,2,9.835e-05
2585,format,3,A,A,6101.516458002152,955,2,0.00014515
889,token,3,B,B,4914.169208001113,1444,2,0.0002185
6858,none,0,C,C,4914.0614999923855,924,2,0.0001405
2876,missing,3,B,B,4916.931375017157,430,2,6.64e-05
2877,missing,3,C,C,4914.501999999629,1004,2,0.0001525
2614,format,3,C,C,4914.637917012442,1093,2,0.00016585
2586,format,3,B,B,4917.986916989321,877,2,0.00013345
892,token,3,C,B,4887.735041993437,1136,2,0.00017230000000000001
6862,none,0,D,B,4886.873250012286,910,2,0.0001384
2619,format,3,D,D,4884.9832090199925,685,2,0.00010465000000000001
2878,missing,3,D,D,4887.957208004082,716,2,0.0001093
4698,missing,3,A,A,4880.624665995128,461,2,7.104999999999999e-05
2627,format,3,A,B,4879.501124989474,759,2,0.00011575
6863,none,0,A,A,4884.348749998026,881,2,0.00013405
983,token,3,D,D,4886.626584018813,1017,2,0.00015445
1189,token,3,C,C,4969.1760839778,1107,2,0.00016795
1119,token,3,B,B,4980.0592079991475,1272,2,0.0001927
1077,token,3,A,C,4996.283417014638,749,2,0.00011425
6864,none,0,B,B,4992.757250001887,923,2,0.00014035
6867,none,0,C,C,4980.309208011022,1008,2,0.00015309999999999998
2686,format,3,B,B,4984.094333980465,851,2,0.00012954999999999998
2749,format,3,C,C,4979.312666982878,900,2,0.0001369
4735,missing,3,C,D,4981.081207981333,867,2,0.00013194999999999998
4736,missing,3,D,C,5095.408166991547,608,2,9.310000000000001e-05
4734,missing,3,B,B,6214.447083009873,740,2,0.0001129
6677,missing,3,B,Z,5084.328458993696,333,2,5.184999999999999e-05
2808,format,3,D,B,5095.613334007794,820,2,0.0001249
2844,format,3,A,A,5089.736666996032,640,2,9.790000000000001e-05
8533,none,0,B,B,5087.204957992071,925,2,0.00014065
1296,token,3,D,D,5095.023041998502,1509,2,0.00022825
6872,none,0,A,A,5093.9227079798,1086,2,0.00016480000000000002
6675,missing,3,A,A,5093.068207992474,480,2,7.390000000000001e-05
6871,none,0,D,D,6207.806666003307,1091,2,0.00016555
2845,format,3,B,B,5145.265875005862,786,2,0.0001198
1297,token,3,A,A,6413.430290995166,1589,2,0.00024025
1298,token,3,B,B,5149.245915992651,1534,2,0.000232
2852,format,3,C,C,5138.627709005959,1046,2,0.0001588
8534,none,0,C,C,5144.509957986884,775,2,0.00011815000000000001
8535,none,0,D,D,5137.411208997946,817,2,0.00012445000000000002
6679,missing,3,D,Z,5137.02762502362,238,2,3.759999999999999e-05
6678,missing,3,C,C,5143.249709013617,334,2,5.2e-05
1301,token,3,D,D,5219.809000001987,884,2,0.0001345
2853,format,3,D,D,5222.662583022611,725,2,0.00011065
1300,token,3,C,C,6465.847292012768,1347,2,0.00020395
2855,format,3,A,A,5212.662083009491,697,2,0.00010645
1304,token,3,B,B,5112.251666985685,1913,2,0.00028884999999999995
2856,format,3,B,C,5119.907333981246,911,2,0.00013855
6689,missing,3,A,D,6445.236208004644,743,2,0.00011335
8537,none,0,A,A,6447.573582991026,952,2,0.0001447
8538,none,0,B,B,6442.985832982231,855,2,0.00013015
1302,token,3,A,A,6445.0842079822905,1691,2,0.00025555
6700,missing,3,B,B,6443.495541985612,973,2,0.00014785
8540,none,0,D,D,6289.763125008903,739,2,0.00011275
1305,token,3,C,C,6295.811791002052,1477,2,0.00022344999999999998
8539,none,0,C,C,6301.306292007212,657,2,0.00010045
8541,none,0,A,A,5073.916583001846,792,2,0.0001207
8542,none,0,B,B,5066.8904169870075,1007,2,0.00015294999999999998
2858,format,3,D,D,5082.345000002533,907,2,0.00013795
6748,missing,3,D,B,6294.573457998922,441,2,6.805e-05
6749,missing,3,A,D,5071.647333999863,857,2,0.00013045
6712,missing,3,C,A,6301.3116249931045,473,2,7.285000000000001e-05
2857,format,3,C,C,6300.396375008859,820,2,0.0001249
8835,none,0,C,C,4949.221833987394,882,2,0.00013419999999999998
2859,format,3,A,A,6268.675625004107,748,2,0.00011410000000000001
1311,token,3,B,B,6268.621208000695,1223,2,0.00018535
1307,token,3,D,D,6286.071125010494,1419,2,0.00021475
2861,format,3,C,C,4949.539583001751,588,2,9.010000000000001e-05
6769,missing,3,B,A,6272.4930419935845,823,2,0.00012534999999999998
1308,token,3,A,A,6275.30174999265,1095,2,0.00016615
2860,format,3,B,B,6272.7235830097925,758,2,0.0001156
1882,token,3,C,C,4949.92358298623,770,2,0.00011740000000000001
8881,none,0,A,A,4796.274374995846,798,2,0.00012159999999999999
6815,missing,3,A,A,4795.291707996512,855,2,0.00013015
6778,missing,3,C,C,6134.168083983241,581,2,8.905e-05
1887,token,3,D,C,6121.811582997907,754,2,0.000115
8880,none,0,D,D,6126.522249978734,868,2,0.00013209999999999999
1888,token,3,A,A,4799.471416976303,957,2,0.00014544999999999998
2862,format,3,D,D,6125.754958018661,667,2,0.00010195
2863,format,3,A,A,4803.306625020923,807,2,0.00012295
6797,missing,3,D,D,6128.127125004539,956,2,0.0001453
6828,missing,3,B,A,4851.426166977035,719,2,0.00010975
9701,none,0,B,A,4853.081999986898,1034,2,0.000157
2864,format,3,B,B,4848.4083750227,911,2,0.00013855
2865,format,3,C,C,4842.709457996534,686,2,0.0001048
1889,token,3,B,B,4846.81775001809,998,2,0.0001516
6834,missing,3,C,C,4844.39562499756,967,2,0.00014695
9704,none,0,C,C,4845.935417019064,595,2,9.115e-05
2327,token,3,C,C,4933.31154200132,595,2,9.115e-05
6839,missing,3,D,B,4928.821250010515,701,2,0.00010705
2866,format,3,D,D,4927.12541599758,885,2,0.00013465
9705,none,0,D,D,4931.543374987086,1021,2,0.00015505
2409,token,3,D,B,4926.122750010109,775,2,0.00011815000000000001
2867,format,3,A,A,4923.009791993536,1014,2,0.000154
2414,token,3,A,B,4922.562499996275,1269,2,0.00019225
11790,none,0,B,B,4922.005291009555,610,2,9.340000000000001e-05
11108,none,0,A,A,4925.769334018696,735,2,0.00011215
6841,missing,3,A,C,4930.265958973905,408,2,6.309999999999999e-05
6848,missing,3,B,D,4851.518375013256,1060,2,0.0001609
6850,missing,3,D,D,4836.15912499954,671,2,0.00010255
11863,none,0,C,B,4842.851916997461,676,2,0.0001033
2869,format,3,C,C,4845.9642920061015,899,2,0.00013675
2467,token,3,B,A,4851.093625009526,1502,2,0.0002272
2868,format,3,B,B,4857.937249995302,915,2,0.00013915
2496,token,3,C,A,4846.221791987773,1212,2,0.0001837
6849,missing,3,C,C,4849.184582999442,696,2,0.0001063
2872,format,3,B,B,4764.951416989788,776,2,0.0001183
2870,format,3,D,D,4781.912625010591,893,2,0.00013585
2519,token,3,A,C,4774.746542010689,1001,2,0.00015205
2507,token,3,D,D,4786.5687089797575,737,2,0.00011245000000000001
6851,missing,3,A,A,4778.142791998107,665,2,0.00010165
11902,none,0,D,D,5954.627416009316,940,2,0.0001429
11911,none,0,B,C,4775.236874993425,786,2,0.0001198
2871,format,3,A,A,4778.268624999328,879,2,0.00013375
6852,missing,3,B,B,4775.095499993768,952,2,0.0001447
11908,none,0,A,A,4783.076874999097,615,2,9.415000000000001e-05
11922,none,0,C,C,4766.435708996141,646,2,9.88e-05
2532,token,3,B,C,4767.617583012907,919,2,0.00013975
6853,missing,3,C,C,4769.810875004623,562,2,8.620000000000001e-05
6854,missing,3,D,D,4766.70550002018,834,2,0.000127
11928,none,0,D,D,4767.819375003455,612,2,9.37e-05
2543,token,3,C,C,4769.030750001548,1262,2,0.00019119999999999999
2873,format,3,C,C,4770.603875018423,868,2,0.00013209999999999999
6855,missing,3,A,A,4757.974792009918,554,2,8.5e-05
2552,token,3,D,C,4764.79716601898,903,2,0.00013735
2874,format,3,D,D,4768.172540992964,805,2,0.00012265
11965,none,0,A,A,4764.816540991887,927,2,0.00014094999999999998
6857,missing,3,B,Z,4762.124834000133,373,2,5.785e-05
2875,format,3,A,A,4764.078084001085,754,2,0.000115
2876,format,3,B,B,4762.609124998562,612,2,9.37e-05
2586,token,3,B,B,4761.9026669999585,1332,2,0.0002017
2585,token,3,A,A,4765.48066700343,1033,2,0.00015685
11970,none,0,B,B,4765.561792009976,720,2,0.0001099
6858,missing,3,C,C,4945.216749998508,713,2,0.00010885
6862,missing,3,D,B,4940.931791003095,614,2,9.4e-05
11998,none,0,C,A,4951.242792012636,631,2,9.655e-05
12003,none,0,D,C,4942.945749993669,641,2,9.805e-05
2878,format,3,D,D,4940.726834000088,667,2,0.00010195
2614,token,3,C,A,4945.425124984467,1093,2,0.00016585
2877,format,3,C,C,4949.970791989472,1004,2,0.0001525
2619,token,3,D,D,4940.656040998874,763,2,0.00011635000000000001
12023,none,0,C,C,5143.251292000059,972,2,0.00014769999999999999
12012,none,0,A,B,5158.284958015429,835,2,0.00012715
6864,missing,3,B,B,5147.317833005218,923,2,0.00014035
6863,missing,3,A,A,5164.3368329969235,723,2,0.00011035000000000001
2627,token,3,A,B,5157.29224999086,1077,2,0.00016345
4698,format,3,A,A,5159.668000007514,700,2,0.00010690000000000001
12020,none,0,B,B,5157.119291019626,658,2,0.0001006
4734,format,3,B,B,5155.716208013473,638,2,9.760000000000001e-05
2686,token,3,B,B,5155.427166988375,1195,2,0.00018115
2749,token,3,C,C,5116.914417012595,1163,2,0.00017635
4735,format,3,C,D,5119.0062499954365,930,2,0.0001414
12024,none,0,D,D,5118.345249997219,524,2,8.05e-05
12025,none,0,A,A,5112.042082997505,734,2,0.000112
6871,missing,3,D,D,5117.865458014421,397,2,6.144999999999999e-05
2808,token,3,D,B,5114.574832987273,1176,2,0.00017830000000000002
4736,format,3,D,D,5116.521332995035,538,2,8.26e-05
6867,missing,3,C,C,6379.316500009736,900,2,0.0001369
8533,missing,3,B,Z,4989.069416973507,382,2,5.9199999999999996e-05
2844,token,3,A,A,4992.723415984074,751,2,0.00011454999999999999
6675,format,3,A,A,4994.936250004685,446,2,6.879999999999999e-05
6872,missing,3,A,A,5002.123583020875,1086,2,0.00016480000000000002
2845,token,3,B,B,4995.691624993924,786,2,0.0001198
12028,none,0,C,C,4994.967374979751,555,2,8.515000000000001e-05
8534,missing,3,C,C,4994.068542000605,541,2,8.305e-05
12026,none,0,B,B,5001.404875016306,1116,2,0.00016930000000000002
6677,format,3,B,B,4999.135833000764,742,2,0.0001132
6678,format,3,C,C,4994.562125008088,707,2,0.00010795000000000001
2852,token,3,C,C,4874.498457997106,1046,2,0.0001588
2853,token,3,D,D,4866.234249988338,778,2,0.0001186
8535,missing,3,D,Z,4873.06220899336,522,2,8.02e-05
6689,format,3,A,D,4868.248500017216,682,2,0.0001042
12029,none,0,D,D,4875.17683301121,768,2,0.0001171
6679,format,3,D,D,4873.686792008812,442,2,6.82e-05
12030,none,0,A,A,4872.626374999527,677,2,0.00010345000000000001
8537,missing,3,A,A,4871.898832992883,952,2,0.0001447
2857,token,3,C,C,4689.4135829934385,820,2,0.0001249
2855,token,3,A,A,4709.747917018831,812,2,0.0001237
12033,none,0,C,C,4698.273209010949,519,2,7.975e-05
12031,none,0,B,B,4709.248500003014,713,2,0.00010885
6700,format,3,B,B,4702.609207975911,867,2,0.00013194999999999998
8539,missing,3,C,C,4698.412792000454,657,2,0.00010045
6712,format,3,C,A,4697.8151249932125,738,2,0.00011260000000000001
2856,token,3,B,C,4702.441374975024,1169,2,0.00017725
8538,missing,3,B,B,4710.791958001209,855,2,0.00013015
8540,missing,3,D,D,4550.509332999354,739,2,0.00011275
12035,none,0,D,D,4552.508291992126,589,2,9.025e-05
2859,token,3,A,A,4538.445957994554,1140,2,0.0001729
2858,token,3,D,D,4549.07483397983,1216,2,0.0001843
6749,format,3,A,D,4546.198208001442,1124,2,0.0001705
12036,none,0,A,A,4548.91700000735,755,2,0.00011515000000000001
8541,missing,3,A,A,4548.378417006461,792,2,0.0001207
6748,format,3,D,B,4554.28629097878,674,2,0.000103
2860,token,3,B,B,4547.441374976188,758,2,0.0001156
12038,none,0,B,C,4551.87616701005,751,2,0.00011454999999999999
6769,format,3,B,A,4555.243292008527,823,2,0.00012534999999999998
8542,missing,3,B,B,4556.970749981701,1007,2,0.00015294999999999998
8835,missing,3,C,C,4546.644166024635,558,2,8.560000000000001e-05
8880,missing,3,D,D,4543.124249990797,868,2,0.00013209999999999999
2861,token,3,C,C,4545.907207997516,588,2,9.010000000000001e-05
12039,none,0,C,C,4552.122041990515,694,2,0.000106
6778,format,3,C,C,4548.1392910005525,581,2,8.905e-05
12040,none,0,D,D,4546.810540981824,637,2,9.745e-05
6797,format,3,D,D,4735.166833997937,956,2,0.0001453
2863,token,3,A,A,4723.463542002719,1161,2,0.00017605000000000002
8881,missing,3,A,A,4733.104582992382,798,2,0.00012159999999999999
2862,token,3,D,D,4740.636500006076,667,2,0.00010195
6815,format,3,A,A,4732.332665997092,847,2,0.00012895
12041,none,0,A,B,4736.471666983562,1034,2,0.000157
12042,none,0,B,Z,4729.914166993694,647,2,9.895e-05
9701,missing,3,B,A,4729.117207985837,676,2,0.0001033
6828,format,3,B,B,4708.4636249928735,957,2,0.00014544999999999998
2864,token,3,B,B,4702.185458998429,911,2,0.00013855
9704,missing,3,C,C,4704.119208006887,595,2,9.115e-05
12045,none,0,C,C,4706.394958979217,824,2,0.0001255
6834,format,3,C,C,4703.598292020615,827,2,0.00012595
2865,token,3,C,C,4703.023834008491,786,2,0.0001198
12046,none,0,D,D,4702.532167022582,621,2,9.504999999999999e-05
6839,format,3,D,B,4700.944333017105,970,2,0.0001474
9705,missing,3,D,D,4702.65920800739,1021,2,0.00015505
2866,token,3,D,D,4963.148375012679,1191,2,0.00018055000000000002
12355,none,0,A,B,4962.068041990278,1209,2,0.00018325
6848,format,3,B,D,4955.947042006301,926,2,0.0001408
11790,missing,3,B,B,4957.572082988918,610,2,9.340000000000001e-05
6841,format,3,A,A,4962.60166700813,594,2,9.1e-05
11108,missing,3,A,A,4967.917125002714,735,2,0.00011215
12416,none,0,B,B,4960.398124996573,1122,2,0.0001702
2867,token,3,A,A,4962.3735419882,1478,2,0.0002236
6849,format,3,C,C,5036.953500006348,618,2,9.460000000000001e-05
12535,none,0,C,C,5047.662166005466,1249,2,0.00018925
2868,token,3,B,B,5055.465707991971,915,2,0.00013915
12542,none,0,D,A,5041.87566699693,1255,2,0.00019015000000000001
6850,format,3,D,D,5040.07454199018,671,2,0.00010255
11902,missing,3,D,D,5041.794958000537,940,2,0.0001429
2869,token,3,C,C,5044.727250002325,979,2,0.00014875
2870,token,3,D,D,5040.545583004132,893,2,0.00013585
6852,format,3,B,B,4800.046415999532,952,2,0.0001447
11863,missing,3,C,B,6165.631624986418,676,2,0.0001033
11908,missing,3,A,Z,4818.0345830041915,224,2,3.55e-05
12661,none,0,B,A,4808.92933299765,608,2,9.310000000000001e-05
12607,none,0,A,A,6162.178208003752,1186,2,0.0001798
6851,format,3,A,A,4817.397292004898,797,2,0.00012145
2871,token,3,A,A,4812.374333007028,1449,2,0.00021925
11911,missing,3,B,C,4810.019125026884,476,2,7.329999999999999e-05
2872,token,3,B,B,4808.437415980734,907,2,0.00013795
12686,none,0,C,C,4808.300750009948,1164,2,0.0001765
11965,missing,3,A,Z,4713.345416006632,352,2,5.4699999999999995e-05
11922,missing,3,C,C,4732.962166017387,646,2,9.88e-05
6854,format,3,D,D,4720.361084007891,834,2,0.000127
6853,format,3,C,C,4732.406291994266,825,2,0.00012565000000000002
12714,none,0,D,C,4724.136332981288,1230,2,0.0001864
11928,missing,3,D,D,4723.076166003011,612,2,9.37e-05
2873,token,3,C,C,4727.060458011692,1277,2,0.00019344999999999999
12910,none,0,A,A,4720.67574999528,1450,2,0.0002194
2875,token,3,A,A,4612.6326250087,1033,2,0.00015685
6855,format,3,A,A,4614.6972499846015,759,2,0.00011575
11998,missing,3,C,A,4602.187374985078,631,2,9.655e-05
11970,missing,3,B,Z,4612.781667005038,322,2,5.0199999999999994e-05
12914,none,0,C,C,4609.81458297465,1048,2,0.0001591
12912,none,0,B,B,4615.436332998797,1279,2,0.00019375
6857,format,3,B,B,4612.92987500201,594,2,9.1e-05
2874,token,3,D,D,5938.096249999944,1025,2,0.00015565000000000002
2876,token,3,B,B,4613.056957983645,612,2,9.37e-05
6862,format,3,D,B,4694.7802920185495,910,2,0.0001384
12920,none,0,D,D,4702.4508329923265,1328,2,0.00020109999999999998
6858,format,3,C,C,4710.095749993343,838,2,0.00012759999999999998
2877,token,3,C,C,4708.9035420212895,1166,2,0.00017680000000000001
12926,none,0,A,A,4698.461874999339,1130,2,0.00017140000000000002
2878,token,3,D,D,4700.282709003659,716,2,0.0001093
12003,missing,3,D,D,4703.358916012803,501,2,7.705e-05
12012,missing,3,A,A,4697.607459005667,379,2,5.875e-05
6863,format,3,A,A,4781.327083008364,786,2,0.0001198
4698,token,3,A,A,4780.42316599749,858,2,0.0001306
12931,none,0,C,C,4772.884707985213,1544,2,0.0002335
12020,missing,3,B,B,4777.4066669808235,658,2,0.0001006
12023,missing,3,C,C,4772.700957983034,758,2,0.0001156
12929,none,0,B,B,4780.527666007401,1079,2,0.00016375
4734,token,3,B,B,4776.209458010271,740,2,0.0001129
4735,token,3,C,D,4772.1749159973115,1053,2,0.00015984999999999998
12933,none,0,D,D,4940.68012497155,1418,2,0.00021459999999999998
12024,missing,3,D,D,4936.102915991796,524,2,8.05e-05
6867,format,3,C,C,5975.12154202559,1008,2,0.00015309999999999998
6872,format,3,A,A,4936.147416010499,1086,2,0.00016480000000000002
6871,format,3,D,D,4941.290792019572,1091,2,0.00016555
6675,token,3,A,A,4936.093208001694,480,2,7.390000000000001e-05
12025,missing,3,A,Z,4938.703124993481,567,2,8.695e-05
4736,token,3,D,D,4941.5659160004,712,2,0.0001087
6864,format,3,B,B,5983.292667020578,858,2,0.0001306
12026,missing,3,B,Z,4799.580083024921,645,2,9.865e-05
15258,none,0,B,C,4801.9152079941705,535,2,8.215e-05
6678,token,3,C,C,4787.798958015628,845,2,0.00012865
6677,token,3,B,B,4795.06804200355,827,2,0.00012595
15425,none,0,D,A,4787.955833016895,926,2,0.0001408
15263,none,0,C,C,4794.549292011652,750,2,0.0001144
8533,format,3,B,B,4811.369207978714,870,2,0.0001324
8534,format,3,C,C,4802.292459004093,696,2,0.0001063
12028,missing,3,C,C,4804.045958007919,555,2,8.515000000000001e-05
15245,none,0,A,B,6021.090582973557,963,2,0.00014635
12029,missing,3,D,D,4707.834667002317,768,2,0.0001171
8535,format,3,D,D,4702.203624998219,739,2,0.00011275
6679,token,3,D,D,4705.402874998981,607,2,9.295000000000001e-05
15454,none,0,B,D,4700.069000013173,1006,2,0.0001528
15435,none,0,A,A,4705.216292000841,825,2,0.00012565000000000002
8537,format,3,A,A,4703.828374971636,952,2,0.0001447
12030,missing,3,A,A,4705.625082977349,677,2,0.00010345000000000001
6689,token,3,A,D,4703.9906670106575,743,2,0.00011335
8539,format,3,C,C,4723.461624991614,614,2,9.4e-05
12031,missing,3,B,B,4738.5144169966225,713,2,0.00010885
6712,token,3,C,A,4726.374624995515,738,2,0.00011260000000000001
15466,none,0,C,C,4730.705333000515,972,2,0.00014769999999999999
15592,none,0,D,D,4726.505833008559,799,2,0.00012175
6700,token,3,B,B,4733.98650001036,973,2,0.00014785
8538,format,3,B,B,4739.8307920084335,791,2,0.00012055
12033,missing,3,C,C,4731.838917010464,519,2,7.975e-05
6749,token,3,A,D,4747.30916597764,1293,2,0.00019585
12035,missing,3,D,D,4761.1260410049,233,2,3.6849999999999994e-05
8541,format,3,A,A,4754.791750019649,792,2,0.0001207
6748,token,3,D,C,4759.769041003892,904,2,0.0001375
8540,format,3,D,D,4766.4501249964815,725,2,0.00011065
12038,missing,3,B,C,4753.025834012078,751,2,0.00011454999999999999
15607,none,0,A,A,4759.646958002122,1047,2,0.00015895
12036,missing,3,A,A,4758.746541017899,512,2,7.87e-05
15609,none,0,B,B,4755.883832986001,1053,2,0.00015984999999999998
6769,token,3,B,A,4914.7354580054525,1031,2,0.00015655
8542,format,3,B,B,4916.8219580024015,946,2,0.0001438
12040,missing,3,D,Z,4904.911541991169,317,2,4.9449999999999996e-05
12039,missing,3,C,C,4913.711834000424,694,2,0.000106
15612,none,0,D,D,4907.700082985684,1073,2,0.00016285
6778,token,3,C,C,4912.294500012649,581,2,8.905e-05
15610,none,0,C,C,4916.4782500010915,789,2,0.00012025
8835,format,3,C,C,4924.946415994782,882,2,0.00013419999999999998
6797,token,3,D,D,4915.681999991648,956,2,0.0001453
8880,format,3,D,D,4917.7714999823365,759,2,0.00011575
6815,token,3,A,A,4895.111958991038,971,2,0.00014755
15613,none,0,A,A,4908.572375017684,1062,2,0.0001612
12041,missing,3,A,B,4907.60558299371,1034,2,0.000157
6828,token,3,B,B,4895.852791989455,957,2,0.00014544999999999998
8881,format,3,A,A,4902.780875010649,798,2,0.00012159999999999999
15615,none,0,B,B,4900.091999996221,759,2,0.00011575
12042,missing,3,B,Z,4899.526333989343,647,2,9.895e-05
9701,format,3,B,A,4899.0417910099495,913,2,0.00013885
9704,format,3,C,C,5112.696416996187,538,2,8.26e-05
15620,none,0,C,C,5125.168458005646,1035,2,0.00015715
6834,token,3,C,C,5117.431749997195,1222,2,0.00018519999999999998
12046,missing,3,D,D,5115.75791600626,621,2,9.504999999999999e-05
15621,none,0,D,D,5117.417291010497,810,2,0.00012340000000000002
12045,missing,3,C,C,5121.910500020022,469,2,7.225e-05
6839,token,3,D,B,5116.149750014301,1269,2,0.00019225
9705,format,3,D,D,5118.0461249896325,1021,2,0.00015505
11790,format,3,B,B,4955.2769160072785,544,2,8.35e-05
12416,missing,3,B,B,4961.385292001069,752,2,0.0001147
15622,none,0,A,A,4974.486124992836,549,2,8.425e-05
11108,format,3,A,A,4967.3907500109635,735,2,0.00011215
12355,missing,3,A,B,4973.966541001573,1209,2,0.00018325
15624,none,0,C,C,4959.877667017281,798,2,0.00012159999999999999
15623,none,0,B,B,4965.190125018125,1162,2,0.0001762
6841,token,3,A,C,4967.574957991019,658,2,0.0001006
6848,token,3,B,D,4963.144958019257,1420,2,0.0002149
11863,format,3,C,B,5011.582499981159,613,2,9.385e-05
12535,missing,3,C,C,5013.6430420097895,1249,2,0.00018925
15627,none,0,A,A,4999.61195900687,801,2,0.00012205
15625,none,0,D,B,5010.350583004765,772,2,0.0001177
11902,format,3,D,D,5008.619000000181,822,2,0.0001252
6850,token,3,D,D,5007.96779099619,671,2,0.00010255
6849,token,3,C,C,5013.727000012295,696,2,0.0001063
12542,missing,3,D,A,5011.547582980711,876,2,0.00013330000000000001
12607,missing,3,A,A,5001.8112499965355,1186,2,0.0001798
6851,token,3,A,A,4922.706375014968,1126,2,0.0001708
15628,none,0,B,B,4917.149707995122,1042,2,0.0001582
12661,missing,3,B,A,4921.386249974603,430,2,6.64e-05
11922,format,3,C,C,4913.988584012259,587,2,8.995e-05
11911,format,3,B,C,4920.981584000401,786,2,0.0001198
6852,token,3,B,B,4918.79749999498,984,2,0.0001495
16094,none,0,C,C,4917.967666988261,726,2,0.0001108
11908,format,3,A,A,6128.728125011548,557,2,8.545e-05
12686,missing,3,C,C,4917.852000013227,737,2,0.00011245000000000001
6853,token,3,C,C,4707.275208027568,1102,2,0.0001672
6854,token,3,D,D,4699.628917005612,1034,2,0.000157
12714,missing,3,D,D,4702.991541998927,758,2,0.0001156
16532,none,0,A,D,4699.36329202028,798,2,0.00012159999999999999
12910,missing,3,A,A,4698.693457990885,1450,2,0.0002194
16099,none,0,D,D,4706.456875021104,670,2,0.00010240000000000001
11965,format,3,A,A,4698.587500024587,850,2,0.0001294
11928,format,3,D,D,4704.257083008997,576,2,8.829999999999999e-05
6855,token,3,A,A,4753.621874988312,866,2,0.0001318
16536,none,0,B,B,4747.118041006615,870,2,0.0001324
11970,format,3,B,A,4749.573417007923,605,2,9.265e-05
12914,missing,3,C,C,4746.724249998806,742,2,0.0001132
12912,missing,3,B,B,4752.029916999163,720,2,0.0001099
11998,format,3,C,D,4746.955917013111,578,2,8.860000000000001e-05
16552,none,0,C,C,4749.761709012091,1028,2,0.0001561
6857,token,3,B,B,4751.7722499906085,643,2,9.835e-05
6858,token,3,C,C,4748.070625006221,977,2,0.00014844999999999998
12920,missing,3,D,D,4731.524207978509,785,2,0.00011965000000000001
16562,none,0,D,B,4737.938083009794,1319,2,0.00019975
6863,token,3,A,A,4728.121125022881,1078,2,0.0001636
6862,token,3,D,B,4733.025791996624,910,2,0.0001384
12003,format,3,D,C,4734.714749996783,641,2,9.805e-05
16563,none,0,A,C,4732.6833750121295,825,2,0.00012565000000000002
12926,missing,3,A,A,4732.046707998961,1130,2,0.00017140000000000002
16606,none,0,B,B,4729.226374998689,914,2,0.000139
16638,none,0,C,C,4902.907125011552,986,2,0.0001498
12929,missing,3,B,B,4912.302333017578,1079,2,0.00016375
12020,format,3,B,B,4916.047583974432,610,2,9.340000000000001e-05
12023,format,3,C,C,4907.060750003438,865,2,0.00013165
16650,none,0,D,D,4905.19058299833,1216,2,0.0001843
12931,missing,3,C,C,4909.500667010434,1067,2,0.00016194999999999998
12012,format,3,A,B,6033.615499996813,755,2,0.00011515000000000001
12933,missing,3,D,D,4906.075874983799,1418,2,0.00021459999999999998
12024,format,3,D,D,4925.2153749985155,524,2,8.05e-05
6872,token,3,A,A,4916.342290991452,1086,2,0.00016480000000000002
16663,none,0,A,B,4920.953082997585,875,2,0.00013315
6864,token,3,B,B,6151.378416980151,923,2,0.00014035
6871,token,3,D,D,4924.516416998813,1091,2,0.00016555
15245,missing,3,A,B,4921.138292003889,742,2,0.0001132
6867,token,3,C,C,6147.367083001882,1431,2,0.00021655
12026,format,3,B,B,5095.061250001891,1116,2,0.00016930000000000002
12025,format,3,A,A,6210.096082999371,662,2,0.00010120000000000001
8534,token,3,C,C,5082.43808298721,894,2,0.000136
8533,token,3,B,B,5101.4206249965355,1060,2,0.0001609
16670,none,0,B,B,6215.590290987166,1021,2,0.00015505
12029,format,3,D,D,5085.829291987466,717,2,0.00010945
15258,missing,3,B,C,6215.616290981416,535,2,8.215e-05
12028,format,3,C,C,5093.69454201078,555,2,8.515000000000001e-05
15263,missing,3,C,B,5095.612667006208,630,2,9.640000000000001e-05
15425,missing,3,D,A,5089.048541005468,494,2,7.6e-05
8535,token,3,D,D,4673.869749996811,1039,2,0.00015775
16689,none,0,A,A,4674.26070800866,767,2,0.00011695
16676,none,0,C,B,5931.173332995968,648,2,9.910000000000001e-05
16691,none,0,B,C,4670.6557080033235,833,2,0.00012685
16683,none,0,D,B,5925.4440419899765,1525,2,0.00023065
8537,token,3,A,A,4672.593416995369,1191,2,0.00018055000000000002
12030,format,3,A,A,4674.03770799865,677,2,0.00010345000000000001
12031,format,3,B,B,4671.226125006797,713,2,0.00010885
15435,missing,3,A,A,4676.283708016854,535,2,8.215e-05
12033,format,3,C,C,4493.42583399266,519,2,7.975e-05
8538,token,3,B,B,4512.771791982232,855,2,0.00013015
16695,none,0,C,C,4511.655875016004,744,2,0.0001135
15466,missing,3,C,C,4506.273375009187,972,2,0.00014769999999999999
12035,format,3,D,D,4500.005667010555,589,2,9.025e-05
8539,token,3,C,C,4503.911875013728,751,2,0.00011454999999999999
16697,none,0,D,D,4503.277332987636,645,2,9.865e-05
15454,missing,3,B,D,5806.101166992448,1006,2,0.0001528
15592,missing,3,D,D,4503.304084006231,519,2,7.975e-05
8540,token,3,D,D,4461.242541990941,739,2,0.00011275
12036,format,3,A,A,4453.622667002492,755,2,0.00011515000000000001
16699,none,0,B,B,4451.953208015766,1141,2,0.00017305
15607,missing,3,A,A,4461.816916998941,744,2,0.0001135
16698,none,0,A,A,4464.330499991775,575,2,8.815e-05
