query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
77868,char,1,A,A,2525.3824579995126,1137,2,0.00017245
77869,char,1,B,B,2517.52566700452,776,2,0.0001183
77870,char,1,C,C,2527.721540973289,796,2,0.0001213
77871,char,1,D,D,2523.4247499902267,834,2,0.000127
77872,char,1,A,A,2517.737250018399,839,2,0.00012775
77873,char,1,B,B,2656.2643329962157,724,2,0.0001105
77875,char,1,C,Z,2642.0837919868063,1035,2,0.00015715
77879,char,1,D,D,2641.9556670007296,757,2,0.00011545
77882,char,1,A,B,2642.5489579851273,703,2,0.00010735000000000001
77883,char,1,B,B,2638.2066660153214,1116,2,0.00016930000000000002
77885,char,1,C,C,2611.5640419884585,683,2,0.00010435
77886,char,1,D,D,2605.9986669861246,676,2,0.0001033
77887,char,1,A,A,2598.938957991777,869,2,0.00013225
77888,char,1,B,B,2593.30974999466,864,2,0.0001315
77893,char,1,C,A,2601.101667009061,729,2,0.00011125
77897,char,1,D,D,2596.474833000684,961,2,0.00014605
77908,char,1,A,D,2427.783749997616,1015,2,0.00015415
77909,char,1,B,B,2434.182958997553,946,2,0.0001438
77910,char,1,C,C,2429.2632500000764,900,2,0.0001369
77928,char,1,D,C,2424.8152079817373,784,2,0.0001195
77932,char,1,A,A,2561.227833008161,651,2,9.955e-05
77933,char,1,B,B,2550.6202089891303,736,2,0.00011229999999999999
77934,char,1,C,C,2550.3849999804515,812,2,0.0001237
78026,char,1,D,A,2552.0173339755274,955,2,0.00014515
78046,char,1,A,A,2548.2877499889582,670,2,0.00010240000000000001
78047,char,1,B,D,2542.0495000144,711,2,0.00010855
78062,char,1,C,C,2536.372417001985,782,2,0.0001192
78065,char,1,D,D,2528.4434169880114,767,2,0.00011695
78082,char,1,A,A,2533.0432079790626,649,2,9.925e-05
78098,char,1,B,B,2526.935166999465,886,2,0.00013480000000000002
78133,char,1,C,C,2662.2049170255195,740,2,0.0001129
78144,char,1,D,D,2650.3506659937557,797,2,0.00012145
78145,char,1,A,A,2652.516791014932,698,2,0.0001066
78146,char,1,B,D,2648.893957986729,728,2,0.0001111
78161,char,1,C,C,2642.167625017464,915,2,0.00013915
78184,char,1,D,D,2649.1609170043375,823,2,0.00012534999999999998
78185,char,1,A,A,2608.844375004992,653,2,9.985000000000001e-05
78186,char,1,B,B,2597.188083018409,916,2,0.0001393
78192,char,1,C,C,2599.589041987201,1101,2,0.00016705000000000002
78254,char,1,D,D,2596.78970798268,1184,2,0.0001795
78273,char,1,A,A,2578.56800002628,1084,2,0.0001645
78274,char,1,B,B,2565.8054589875974,836,2,0.0001273
78292,char,1,C,C,2571.9595410046168,705,2,0.00010765
78303,char,1,D,A,2566.5532080165576,620,2,9.49e-05
78317,char,1,A,A,2568.364458013093,1081,2,0.00016405
78329,char,1,B,B,2494.011375005357,760,2,0.00011590000000000001
78330,char,1,C,C,2487.625166977523,779,2,0.00011875
78331,char,1,D,D,2487.239167006919,541,2,8.305e-05
78362,char,1,A,A,2489.4578749954235,738,2,0.00011260000000000001
78363,char,1,B,B,2486.0322910244577,1087,2,0.00016495
78392,char,1,C,C,2557.1087499847636,667,2,0.00010195
78416,char,1,D,D,2557.207500009099,956,2,0.0001453
78417,char,1,A,C,2556.4707909943536,752,2,0.0001147
78423,char,1,B,B,2551.231874997029,916,2,0.0001393
78433,char,1,C,C,2542.9376660031267,431,2,6.654999999999999e-05
78452,char,1,D,D,2544.6707919763867,971,2,0.00014755
78471,char,1,A,B,2728.545624995604,1431,2,0.00021655
78472,char,1,B,B,2726.7134580179118,1031,2,0.00015655
78473,char,1,C,C,2726.290666993009,885,2,0.00013465
78474,char,1,D,D,2715.9361249941867,229,2,3.625e-05
78475,char,1,A,A,2631.138083001133,1042,2,0.0001582
78513,char,1,B,B,2623.197415989125,1077,2,0.00016345
78572,char,1,C,C,2626.021874981234,1083,2,0.00016434999999999998
78573,char,1,D,D,2621.9652910076547,941,2,0.00014305
78575,char,1,A,A,2616.7941669991706,899,2,0.00013675
78576,char,1,B,B,2729.20120798517,950,2,0.0001444
78577,char,1,C,C,2731.3119579921477,732,2,0.0001117
78580,char,1,D,D,2736.418250016868,778,2,0.0001186
78585,char,1,A,D,2733.0065409769304,965,2,0.00014665000000000001
78588,char,1,B,B,2730.349874997046,234,2,3.7e-05
78604,char,1,C,C,2619.9441670032684,537,2,8.245e-05
78610,char,1,D,D,2611.504333006451,826,2,0.0001258
78611,char,1,A,C,2612.7464580058586,805,2,0.00012265
78635,char,1,B,C,2606.170667015249,823,2,0.00012534999999999998
78651,char,1,C,C,2598.575834010262,1036,2,0.0001573
78661,char,1,D,C,2606.92733398173,694,2,0.000106
78694,char,1,A,Z,2636.713417014107,1086,2,0.00016480000000000002
78695,char,1,B,B,2629.691250011092,827,2,0.00012595
78696,char,1,C,D,2624.71458298387,858,2,0.0001306
78720,char,1,D,D,2630.1177920249756,930,2,0.0001414
78744,char,1,A,A,2678.4710829961114,872,2,0.0001327
78762,char,1,B,D,2674.152708001202,1031,2,0.00015655
78796,char,1,C,C,2666.3618749880698,1420,2,0.0002149
78826,char,1,D,A,2667.557000007946,841,2,0.00012805
78871,char,1,A,A,2672.2877089923713,1017,2,0.00015445
78924,char,1,B,A,2772.044208017178,832,2,0.0001267
78947,char,1,C,C,2764.6537920227274,724,2,0.0001105
78948,char,1,D,D,2774.585584003944,996,2,0.00015130000000000002
78949,char,1,A,A,2770.7846249977592,654,2,0.0001
78950,char,1,B,B,2777.9016669956036,874,2,0.000133
78951,char,1,C,C,2803.9512499817647,901,2,0.00013705000000000002
78953,char,1,D,D,2787.941166985547,977,2,0.00014844999999999998
78954,char,1,A,A,2798.798333009472,769,2,0.00011725
78955,char,1,B,B,2788.21633401094,893,2,0.00013585
78957,char,1,C,C,2790.3574160009157,681,2,0.00010405
78958,char,1,D,D,2790.153125009965,783,2,0.00011935
78976,char,1,A,C,2724.176916992292,845,2,0.00012865
79074,char,1,B,B,2730.4141669883393,1002,2,0.00015219999999999999
79086,char,1,C,C,2723.184874979779,749,2,0.00011425
79153,char,1,D,C,2723.0582920019515,1044,2,0.0001585
79158,char,1,A,A,2685.0592909904663,784,2,0.0001195
79159,char,1,B,B,2678.481999988435,801,2,0.00012205
79160,char,1,C,C,2679.9029170069844,1511,2,0.00022855
79161,char,1,D,D,2679.6628329902887,764,2,0.0001165
79177,char,1,A,A,2674.2678330047056,736,2,0.00011229999999999999
79181,char,1,B,B,2451.03100000415,691,2,0.00010554999999999999
79192,char,1,C,C,2441.0755000135396,815,2,0.00012415
79196,char,1,D,D,2443.1362909963354,921,2,0.00014005000000000002
79197,char,1,A,A,2442.471625021426,799,2,0.00012175
79306,char,1,B,B,2428.8741670025047,871,2,0.00013255000000000002
79380,char,1,C,A,2501.672290993156,1067,2,0.00016194999999999998
79381,char,1,D,D,2511.705292010447,748,2,0.00011410000000000001
79388,char,1,A,B,2507.207374990685,397,2,6.144999999999999e-05
79412,char,1,B,C,2496.6221249778755,821,2,0.00012505
79419,char,1,C,C,2504.549125005724,804,2,0.0001225
79420,char,1,D,D,2504.672249982832,703,2,0.00010735000000000001
79421,char,1,A,A,2531.856332992902,709,2,0.00010825
79443,char,1,B,C,2526.4958339976147,813,2,0.00012385
79454,char,1,C,C,2519.818209024379,834,2,0.000127
79455,char,1,D,D,2525.8587089774664,881,2,0.00013405
79456,char,1,A,A,2750.2985000028275,896,2,0.0001363
79630,char,1,B,B,2751.8814170034602,1486,2,0.00022480000000000002
79770,char,1,C,C,2752.1447500039358,866,2,0.0001318
79775,char,1,D,D,2750.5773330049124,643,2,9.835e-05
79776,char,1,A,A,2747.336875007022,764,2,0.0001165
79822,char,1,B,D,2861.6292079968844,1369,2,0.00020725
79823,char,1,C,C,2854.202250018716,596,2,9.13e-05
79824,char,1,D,D,2856.8189590005204,1055,2,0.00016015000000000002
79840,char,1,A,A,2846.0397500020918,941,2,0.00014305
79841,char,1,B,B,2849.466499988921,728,2,0.0001111
79929,char,1,C,C,2805.8535839954857,1022,2,0.00015519999999999998
79936,char,1,D,D,2799.2613750102464,660,2,0.0001009
79954,char,1,A,C,2785.4101250122767,1028,2,0.0001561
79955,char,1,B,B,2791.4409159857314,1516,2,0.00022930000000000002
79971,char,1,C,C,2780.1137500209734,894,2,0.000136
80108,char,1,D,D,2785.8868340263143,664,2,0.0001015
80114,char,1,A,A,2774.623708013678,840,2,0.00012790000000000002
80115,char,1,B,B,2783.0328340060078,853,2,0.00012984999999999998
80148,char,1,C,C,2773.6783339933027,1067,2,0.00016194999999999998
80149,char,1,D,D,2759.294332994614,718,2,0.00010960000000000001
80150,char,1,A,D,2627.786750002997,995,2,0.00015115000000000001
80151,char,1,B,B,2623.254292004276,1010,2,0.00015340000000000002
80168,char,1,C,C,2619.9994170165155,718,2,0.00010960000000000001
80184,char,1,D,D,2614.523874974111,965,2,0.00014665000000000001
80200,char,1,A,A,2624.8302909953054,806,2,0.0001228
80241,char,1,B,A,2590.486166998744,570,2,8.740000000000001e-05
80243,char,1,C,D,2586.1984999792185,777,2,0.00011845
80251,char,1,D,D,2573.199707985623,520,2,7.99e-05
80252,char,1,A,A,2577.1377500204835,818,2,0.0001246
80253,char,1,B,A,2577.700708003249,999,2,0.00015175
80254,char,1,C,C,2632.52662497689,1044,2,0.0001585
80275,char,1,D,B,2626.064750016667,955,2,0.00014515
80305,char,1,A,A,2617.504249996273,759,2,0.00011575
80315,char,1,B,B,2620.2092909952626,1087,2,0.00016495
80316,char,1,C,D,2616.6762500070035,706,2,0.00010779999999999999
80347,char,1,D,D,2606.5355830069166,626,2,9.58e-05
80348,char,1,A,A,2604.774957988411,280,2,4.3899999999999996e-05
80358,char,1,B,B,2598.4815419942606,1016,2,0.0001543
80374,char,1,C,C,2591.324540990172,896,2,0.0001363
80434,char,1,D,B,2584.3251250043977,1229,2,0.00018625
80509,char,1,A,A,2535.50041699782,795,2,0.00012115
80517,char,1,B,B,2521.3443340035155,960,2,0.0001459
80518,char,1,C,C,2523.4776249853894,845,2,0.00012865
80519,char,1,D,D,2524.3005419906694,867,2,0.00013194999999999998
80520,char,1,A,A,2526.2403750093654,775,2,0.00011815000000000001
80522,char,1,B,B,2688.8909169938415,799,2,0.00012175
80523,char,1,C,C,2675.6500829942524,779,2,0.00011875
80524,char,1,D,D,2678.0380420095753,916,2,0.0001393
80525,char,1,A,D,2677.695375023177,744,2,0.0001135
80528,char,1,B,B,2680.5360830039717,733,2,0.00011185000000000001
80560,char,1,C,C,2562.2139159822837,969,2,0.00014725
80752,char,1,D,D,2552.668292017188,701,2,0.00010705
80753,char,1,A,A,2558.081666007638,830,2,0.0001264
80754,char,1,B,B,2558.9936249889433,916,2,0.0001393
80771,char,1,C,C,2558.433333004359,987,2,0.00014994999999999999
80784,char,1,D,Z,2551.1398750240915,697,2,0.00010645
80797,char,1,A,D,2580.965125001967,779,2,0.00011875
80820,char,1,B,B,2582.6663750049192,621,2,9.504999999999999e-05
80823,char,1,C,C,2575.2890419971664,710,2,0.0001084
80858,char,1,D,D,2579.31970898062,839,2,0.00012775
80920,char,1,A,A,2624.1636670019943,900,2,0.0001369
80921,char,1,B,B,2616.476249997504,1289,2,0.00019525
80923,char,1,C,C,2620.8836250007153,931,2,0.00014155
80968,char,1,D,D,2609.920625021914,1022,2,0.00015519999999999998
80969,char,1,A,A,2619.7187079815194,869,2,0.00013225
81018,char,1,B,Z,2482.5334170018323,698,2,0.0001066
81027,char,1,C,C,2475.038292002864,756,2,0.0001153
81028,char,1,D,D,2478.081957990071,750,2,0.0001144
81134,char,1,A,A,2477.016042015748,704,2,0.0001075
81135,char,1,B,B,2477.0838749827817,728,2,0.0001111
81182,char,1,C,C,2603.6414579721168,589,2,9.025e-05
81184,char,1,D,D,2595.4680000140797,815,2,0.00012415
81215,char,1,A,A,2599.366791982902,828,2,0.0001261
81227,char,1,B,B,2591.7865420051385,977,2,0.00014844999999999998
81228,char,1,C,Z,2580.10204101447,1080,2,0.0001639
81229,char,1,D,D,2590.6223749916535,877,2,0.00013345
81232,char,1,A,A,2466.9633339799475,790,2,0.0001204
81251,char,1,B,B,2464.2514159786515,741,2,0.00011305
81283,char,1,C,C,2461.493459006306,540,2,8.290000000000001e-05
81284,char,1,D,D,2457.5104170071427,919,2,0.00013975
81326,char,1,A,A,2488.0057080008555,1054,2,0.00016
81327,char,1,B,B,2473.1810410157777,736,2,0.00011229999999999999
81373,char,1,C,C,2484.512833005283,606,2,9.279999999999999e-05
81374,char,1,D,D,2477.485749986954,830,2,0.0001264
81375,char,1,A,A,2465.9274170116987,689,2,0.00010525
81400,char,1,B,B,2476.417332974961,478,2,7.360000000000001e-05
81402,char,1,C,D,2473.05654201773,856,2,0.00013030000000000002
81442,char,1,D,D,2472.2895419981796,678,2,0.00010360000000000001
81458,char,1,A,A,2467.229125002632,817,2,0.00012445000000000002
81459,char,1,B,B,2466.873208002653,794,2,0.000121
81460,char,1,C,C,2363.020582997706,983,2,0.00014935
81523,char,1,D,D,2365.805334004108,695,2,0.00010615
81606,char,1,A,C,2357.169208000414,740,2,0.0001129
81617,char,1,B,B,2368.1377499888185,785,2,0.00011965000000000001
81619,char,1,C,C,2363.7614580220543,814,2,0.000124
81634,char,1,D,D,2363.6170419922564,971,2,0.00014755
81635,char,1,A,D,2472.415166994324,805,2,0.00012265
81700,char,1,B,B,2474.259333976079,860,2,0.0001309
81701,char,1,C,C,2475.0661670113914,1068,2,0.00016209999999999998
81741,char,1,D,A,2470.8467079908587,765,2,0.00011665
81760,char,1,A,A,2491.5852919803,737,2,0.00011245000000000001
81762,char,1,B,B,2485.4786659998354,688,2,0.00010510000000000001
81779,char,1,C,C,2482.454958022572,575,2,8.815e-05
81813,char,1,D,D,2482.4717080045957,1003,2,0.00015235
81815,char,1,A,A,2471.0609169851523,770,2,0.00011740000000000001
81847,char,1,B,B,2557.169834006345,627,2,9.595e-05
81850,char,1,C,C,2560.4287500027567,1005,2,0.00015265
81997,char,1,D,D,2557.6787919853814,1073,2,0.00016285
82050,char,1,A,A,2552.1882500033826,817,2,0.00012445000000000002
82065,char,1,B,A,2547.3127090081107,845,2,0.00012865
82095,char,1,C,C,2647.98612499726,700,2,0.00010690000000000001
82126,char,1,D,C,2657.8095000004396,794,2,0.000121
82127,char,1,A,A,2643.3215419820044,828,2,0.0001261
82138,char,1,B,C,2644.010165997315,722,2,0.00011020000000000001
82160,char,1,C,C,2645.7634170074016,577,2,8.845000000000001e-05
82161,char,1,D,D,2642.758625006536,732,2,0.0001117
82285,char,1,A,C,2547.9133329936303,746,2,0.0001138
82298,char,1,B,B,2552.785332984058,731,2,0.00011155
82299,char,1,C,C,2548.1279579980765,1352,2,0.0002047
82300,char,1,D,D,2543.8643750094343,770,2,0.00011740000000000001
82318,char,1,A,C,2510.658541985322,1016,2,0.0001543
82320,char,1,B,B,2508.1253749958705,589,2,9.025e-05
82380,char,1,C,C,2504.4456250034273,739,2,0.00011275
82393,char,1,D,D,2501.6132090240717,775,2,0.00011815000000000001
82406,char,1,A,D,2503.2797080057207,914,2,0.000139
82407,char,1,B,B,2481.2835000047926,920,2,0.0001399
82409,char,1,C,C,2476.862917013932,710,2,0.0001084
82413,char,1,D,D,2474.6861250023358,817,2,0.00012445000000000002
82414,char,1,A,A,2470.714916009456,772,2,0.0001177
82445,char,1,B,B,2467.586416983977,710,2,0.0001084
82454,char,1,C,C,2449.407791980775,1063,2,0.00016135
82455,char,1,D,A,2440.7426249817945,850,2,0.0001294
82480,char,1,A,B,2440.3044159989804,1380,2,0.0002089
82490,char,1,B,B,2433.78754099831,461,2,7.104999999999999e-05
82491,char,1,C,C,2429.5771670003887,946,2,0.0001438
82498,char,1,D,D,2440.5928750056773,651,2,9.955e-05
82503,char,1,A,A,2592.206958011957,599,2,9.175e-05
82514,char,1,B,D,2595.228499994846,1118,2,0.0001696
82523,char,1,C,C,2592.34412497608,712,2,0.0001087
82524,char,1,D,D,2588.0453750141896,706,2,0.00010779999999999999
82547,char,1,A,A,2649.0835419972427,989,2,0.00015025
82674,char,1,B,B,2647.25162499235,696,2,0.0001063
82675,char,1,C,A,2645.5865419993643,704,2,0.0001075
82676,char,1,D,C,2647.3628749954514,729,2,0.00011125
82677,char,1,A,Z,2642.162375006592,1301,2,0.00019705000000000002
82751,char,1,B,B,2647.4819170252886,1372,2,0.00020769999999999998
82824,char,1,C,A,2649.0908749983646,708,2,0.00010810000000000001
82826,char,1,D,D,2639.6329999843147,588,2,9.010000000000001e-05
83027,char,1,A,A,2642.025624983944,795,2,0.00012115
83028,char,1,B,B,2645.1818339992315,895,2,0.00013615
83029,char,1,C,C,2714.359041012358,930,2,0.0001414
83146,char,1,D,D,2700.7494169811253,774,2,0.000118
83147,char,1,A,A,2710.8832499943674,935,2,0.00014215
83148,char,1,B,B,2702.034249989083,831,2,0.00012654999999999999
83149,char,1,C,C,2704.945332981879,678,2,0.00010360000000000001
83341,char,1,D,D,2700.6215830042493,969,2,0.00014725
83342,char,1,A,A,3048.501084005693,500,2,7.69e-05
83343,char,1,B,B,3043.2955420110375,978,2,0.0001486
83406,char,1,C,C,3039.6332909876946,798,2,0.00012159999999999999
83407,char,1,D,D,3035.980250017019,750,2,0.0001144
831,char,2,A,C,3514.352958998643,1943,2,0.00029334999999999995
889,char,2,B,B,3511.1033329740167,1444,2,0.0002185
892,char,2,C,B,3513.7882500130218,955,2,0.00014515
983,char,2,D,D,3503.26337502338,1017,2,0.00015445
1077,char,2,A,A,3505.6692920043133,629,2,9.625e-05
1119,char,2,B,B,4105.340041976888,1076,2,0.0001633
1189,char,2,C,C,4092.7194579853676,1982,2,0.0002992
1296,char,2,D,D,4098.662749980576,1926,2,0.00029079999999999997
1297,char,2,A,A,4094.5740829920396,1316,2,0.00019930000000000002
1298,char,2,B,B,4091.2007500010077,1225,2,0.00018565
1300,char,2,C,C,4219.780332990922,2193,2,0.00033085
1301,char,2,D,D,4225.719583017053,884,2,0.0001345
1302,char,2,A,A,4218.124832987087,1872,2,0.0002827
1304,char,2,B,B,4971.87949999352,2331,2,0.00035154999999999995
1305,char,2,C,C,4219.732291996479,1158,2,0.00017559999999999999
1307,char,2,D,D,4216.0713330085855,1223,2,0.00018535
1308,char,2,A,A,3976.1332499911077,1095,2,0.00016615
1311,char,2,B,B,3971.8493330001365,1980,2,0.0002989
1882,char,2,C,C,3963.4319159958977,1218,2,0.0001846
1887,char,2,D,C,3965.350916987518,754,2,0.000115
1888,char,2,A,A,3599.0937919996213,764,2,0.0001165
1889,char,2,B,B,3593.136375013273,771,2,0.00011755
2327,char,2,C,C,3599.2814999772236,595,2,9.115e-05
2409,char,2,D,B,3596.1267499951646,775,2,0.00011815000000000001
2414,char,2,A,A,3592.5597499881405,1023,2,0.00015534999999999998
2467,char,2,B,A,3336.0935829987284,1131,2,0.00017155000000000002
2496,char,2,C,A,3328.774124995107,1212,2,0.0001837
2507,char,2,D,D,3328.506791993277,737,2,0.00011245000000000001
2519,char,2,A,C,3322.0528329839,1001,2,0.00015205
2532,char,2,B,B,3325.763291999465,1637,2,0.00024744999999999997
2543,char,2,C,C,3293.488625000464,1617,2,0.00024445
2552,char,2,D,C,3293.116082990309,903,2,0.00013735
2585,char,2,A,A,3292.9112920246553,955,2,0.00014515
2586,char,2,B,B,3283.036999986507,1000,2,0.0001519
2614,char,2,C,A,3290.6694159901235,1883,2,0.00028434999999999995
2619,char,2,D,B,3344.0413330099545,1370,2,0.0002074
2627,char,2,A,B,3342.773374984972,1164,2,0.0001765
2686,char,2,B,B,3332.4602080101613,929,2,0.00014125
2749,char,2,C,C,3333.548583002994,993,2,0.00015085
2808,char,2,D,B,3326.2519169948064,1427,2,0.00021595
2844,char,2,A,A,3244.0431660215836,705,2,0.00010765
2845,char,2,B,B,3231.5390839939937,786,2,0.0001198
2852,char,2,C,C,3231.090334011242,1046,2,0.0001588
2853,char,2,D,D,3234.903625008883,725,2,0.00011065
2855,char,2,A,A,3230.4330419865437,775,2,0.00011815000000000001
2856,char,2,B,B,2937.628291983856,1003,2,0.00015235
2857,char,2,C,C,2929.5336670184042,820,2,0.0001249
2858,char,2,D,D,2930.627124995226,907,2,0.00013795
2859,char,2,A,A,2934.5157500065397,1326,2,0.0002008
2860,char,2,B,B,2930.2096660248935,1428,2,0.0002161
2861,char,2,C,C,3120.253832981689,588,2,9.010000000000001e-05
2862,char,2,D,D,3111.040292016696,667,2,0.00010195
2863,char,2,A,A,3113.1426249921788,894,2,0.000136
2864,char,2,B,B,3103.479832992889,911,2,0.00013855
2865,char,2,C,C,3107.620082999347,786,2,0.0001198
2866,char,2,D,D,3242.686749988934,1006,2,0.0001528
2867,char,2,A,A,3241.318374988623,2090,2,0.00031539999999999997
2868,char,2,B,B,3233.801584021421,915,2,0.00013915
2869,char,2,C,C,3228.9685840078164,979,2,0.00014875
2870,char,2,D,D,3236.1092079954688,893,2,0.00013585
2871,char,2,A,A,3314.93816600414,1005,2,0.00015265
2872,char,2,B,B,3310.5137909878977,907,2,0.00013795
2873,char,2,C,C,3309.871832985664,1779,2,0.00026874999999999995
2874,char,2,D,D,3299.8170829960145,805,2,0.00012265
2875,char,2,A,A,3301.644041988766,1613,2,0.00024385
2876,char,2,B,B,3270.8717079949565,1143,2,0.00017334999999999999
2877,char,2,C,C,3275.757124996744,1949,2,0.00029424999999999997
2878,char,2,D,D,3270.3110830043443,716,2,0.0001093
4698,char,2,A,A,3274.1908750031143,1077,2,0.00016345
4734,char,2,B,B,3268.8629170006607,1183,2,0.00017935
4735,char,2,C,D,3225.3835829906166,1054,2,0.00016
4736,char,2,D,C,3225.127041019732,608,2,9.310000000000001e-05
6675,char,2,A,A,3221.2917500000913,480,2,7.390000000000001e-05
6677,char,2,B,B,3212.9732499888632,827,2,0.00012595
6678,char,2,C,C,3214.1361250251066,707,2,0.00010795000000000001
6679,char,2,D,D,3215.8247500192374,482,2,7.42e-05
6689,char,2,A,D,3207.6393339957576,743,2,0.00011335
6700,char,2,B,B,3215.5106250138488,1770,2,0.0002674
6712,char,2,C,A,3210.673916997621,1154,2,0.000175
6748,char,2,D,B,3211.0851659963373,674,2,0.000103
6749,char,2,A,D,3410.484791995259,1124,2,0.0001705
6769,char,2,B,A,3401.842958992347,1330,2,0.00020140000000000002
6778,char,2,C,C,3401.911958993878,966,2,0.00014680000000000002
6797,char,2,D,D,3402.0274999784306,1864,2,0.00028149999999999996
6815,char,2,A,A,3392.6346249936614,971,2,0.00014755
6828,char,2,B,A,3529.0896669903304,1642,2,0.0002482
6834,char,2,C,C,3528.514208010165,967,2,0.00014695
6839,char,2,D,B,3510.020165995229,970,2,0.0001474
6841,char,2,A,C,3514.3221659818664,1313,2,0.00019884999999999998
6848,char,2,B,D,3473.106874997029,1060,2,0.0001609
6849,char,2,C,C,3493.9747909957077,696,2,0.0001063
6850,char,2,D,D,3482.66695800703,671,2,0.00010255
6851,char,2,A,A,3487.540625006659,1672,2,0.00025269999999999996
6852,char,2,B,B,3489.2359170189593,952,2,0.0001447
6853,char,2,C,C,3482.2552500118036,1583,2,0.00023935
6854,char,2,D,D,3494.252125005005,834,2,0.000127
6855,char,2,A,A,3496.4543750102166,866,2,0.0001318
6857,char,2,B,B,3495.371208002325,643,2,9.835e-05
6858,char,2,C,C,3495.2323749894276,1668,2,0.0002521
6862,char,2,D,B,3486.7578749835957,910,2,0.0001384
6863,char,2,A,A,3245.3780000214465,1256,2,0.00019030000000000002
6864,char,2,B,B,3239.6831669902895,923,2,0.00014035
6867,char,2,C,C,3234.674083010759,1008,2,0.00015309999999999998
6871,char,2,D,D,3240.189415984787,1091,2,0.00016555
6872,char,2,A,A,3240.411083010258,2013,2,0.00030385
8533,char,2,B,B,3315.9963749931194,1757,2,0.00026545
8534,char,2,C,C,3286.0855420003645,775,2,0.00011815000000000001
8535,char,2,D,D,3278.3062079979572,817,2,0.00012445000000000002
8537,char,2,A,A,3274.199875013437,952,2,0.0001447
8538,char,2,B,B,3270.3909169940744,855,2,0.00013015
8539,char,2,C,C,3263.135457993485,657,2,0.00010045
8540,char,2,D,D,3258.313750004163,739,2,0.00011275
8541,char,2,A,A,3255.586708022747,1784,2,0.00026949999999999994
8542,char,2,B,B,3253.0763749964535,1007,2,0.00015294999999999998
8835,char,2,C,C,3249.629875004757,882,2,0.00013419999999999998
8880,char,2,D,D,3022.0770839951,1593,2,0.00024085
8881,char,2,A,A,3016.413957986515,798,2,0.00012159999999999999
9701,char,2,B,A,3019.0033330000006,1034,2,0.000157
9704,char,2,C,C,3008.5892499773763,958,2,0.0001456
9705,char,2,D,D,3013.9920419896953,1021,2,0.00015505
11108,char,2,A,A,3030.3402919962537,1239,2,0.00018775
11790,char,2,B,B,3017.812125006458,1160,2,0.0001759
11863,char,2,C,B,3019.7878330072854,676,2,0.0001033
11902,char,2,D,D,3020.7840419898275,940,2,0.0001429
11908,char,2,A,A,3026.6623749921564,615,2,9.415000000000001e-05
11911,char,2,B,C,2964.99091599253,786,2,0.0001198
11922,char,2,C,C,2981.7099170177244,646,2,9.88e-05
11928,char,2,D,A,2979.0339170140214,1041,2,0.00015805000000000002
11965,char,2,A,A,2967.38912499859,927,2,0.00014094999999999998
11970,char,2,B,A,2944.363541988423,1125,2,0.00017065
11998,char,2,C,A,2674.9704590183683,631,2,9.655e-05
12003,char,2,D,C,2675.269041006686,641,2,9.805e-05
12012,char,2,A,B,2669.7220420173835,835,2,0.00012715
12020,char,2,B,B,2670.6110410159454,658,2,0.0001006
12023,char,2,C,C,2673.6562500009313,1837,2,0.00027745
12024,char,2,D,D,2516.1934999923687,883,2,0.00013434999999999999
12025,char,2,A,A,2514.182000013534,734,2,0.000112
12026,char,2,B,B,2509.9515409965534,1116,2,0.00016930000000000002
12028,char,2,C,C,2510.3440830134787,555,2,8.515000000000001e-05
12029,char,2,D,D,2504.750583000714,768,2,0.0001171
12030,char,2,A,A,2477.9329579905607,677,2,0.00010345000000000001
12031,char,2,B,B,2476.234542002203,713,2,0.00010885
12033,char,2,C,C,2478.6348750058096,519,2,7.975e-05
12035,char,2,D,D,2474.8102909943555,589,2,9.025e-05
12036,char,2,A,A,2460.6919159996323,755,2,0.00011515000000000001
12038,char,2,B,C,2697.9011250077747,751,2,0.00011454999999999999
12039,char,2,C,C,2680.84016701323,694,2,0.000106
12040,char,2,D,D,2672.7947080216836,637,2,9.745e-05
12041,char,2,A,B,2659.083750011632,1034,2,0.000157
12042,char,2,B,Z,2669.5712500077207,647,2,9.895e-05
12045,char,2,C,C,3312.4168749782257,824,2,0.0001255
12046,char,2,D,D,3318.921958998544,1037,2,0.00015744999999999998
12355,char,2,A,B,3319.862541015027,1209,2,0.00018325
12416,char,2,B,B,3317.528834013501,1122,2,0.0001702
12535,char,2,C,C,3311.627957999008,1249,2,0.00018925
12542,char,2,D,A,3823.2545419887174,1255,2,0.00019015000000000001
12607,char,2,A,A,3822.6621249923483,2065,2,0.00031164999999999996
12661,char,2,B,A,3813.1892920064274,608,2,9.310000000000001e-05
12686,char,2,C,C,3817.7301249816082,1164,2,0.0001765
12714,char,2,D,C,3815.1954589993693,1230,2,0.0001864
12910,char,2,A,A,4158.537540992256,1450,2,0.0002194
12912,char,2,B,B,4153.800959000364,1279,2,0.00019375
12914,char,2,C,C,4150.893834012095,2102,2,0.0003172
12920,char,2,D,D,4147.142125002574,1328,2,0.00020109999999999998
12926,char,2,A,A,4143.912583007477,1923,2,0.00029035
12929,char,2,B,B,4042.7083329996094,1079,2,0.00016375
12931,char,2,C,C,4036.9321249891073,1544,2,0.0002335
12933,char,2,D,D,4038.992749992758,1418,2,0.00021459999999999998
15245,char,2,A,B,4029.302374983672,1534,2,0.000232
